,LocationID,Latitude,Longitude,Risk Band
15048,678506,10.6167,76.7,Critical
5927,756059,21.3040249,86.4032028,Critical
16780,600001,13.105137,80.284371,Critical
18792,600104,13.087242,80.287705,Critical
9367,400094,19.0380031,72.9248323,Critical
11588,632316,12.729,79.6059,Critical
18154,751022,20.2873732,85.8334255,Critical
19004,400088,19.0530833,72.91525,Critical
16550,733158,26.26,88.19,Critical
19661,742164,25.5272222,88.4202777,Critical
9557,751012,20.2772778,85.8181667,Critical
16782,600013,13.11234,80.292283,Critical
18790,600090,12.9928611,80.2653889,Critical
12811,744104,11.8329186,93.052612,Critical
17683,744101,11.66583333,92.74111111,Critical
13705,744102,11.6658333,92.7411111,Critical
18572,603209,12.7946398,80.0017744,Critical
11583,600130,12.592,80.026,Critical
10562,743425,22.6473905,88.6988569,Critical
11578,600126,12.881,80.11,Critical
17472,600059,12.905,80.091,Critical
8594,603306,12.4910949,79.9584874,Critical
17471,600127,12.857,80.071,Critical
8590,603203,12.6840052,79.9833383,Critical
10540,743424,22.6389721,88.6936128,Critical
15290,603108,12.6840062,79.9833373,Critical
15293,603210,12.885441,80.086922,Critical
16600,603103,12.794,80.172,Critical
10558,743422,22.6375522,88.881613,Critical
8597,603319,12.6840062,79.9833373,Critical
8608,603003,12.7021552,80.0150874,Critical
8589,603303,12.5102276,79.8849244,Critical
11579,600126,12.881,80.11,Critical
17473,600059,12.905,80.091,Critical
8604,603204,12.6840002,79.9833433,Critical
15291,603108,12.6840062,79.9833373,Critical
8591,603203,12.6840052,79.9833383,Critical
5224,577556,12.891908,80.077326,Critical
8586,603313,12.348731,80.003142,Critical
10561,743445,22.6297461,88.727746,Critical
403,517541,13.58501,79.952585,Critical
11584,600130,12.592,80.026,Critical
11575,600044,12.945,80.137,Critical
13563,273001,26.7427778,83.3615833,Watch
12283,607003,11.7,79.68,Watch
17546,607109,11.77,79.69,Watch
15655,421101,19.3665278,73.1746389,Watch
3570,843302,26.64,85.43,Watch
18086,400020,18.9449071,72.8282962,Watch
14949,799003,23.802689,91.272254,Watch
15627,400033,18.9873611,72.8466389,Watch
3629,845455,27.0795596,84.3909991,Watch
10066,788710,24.867584,92.360382,Watch
3321,845418,26.6912,85.1686,Watch
1910,787059,27.59,94.72,Watch
1947,782105,26.252942,92.335689,Watch
15481,786006,27.2937,94.5735,Watch
7239,303904,30.3904,77.10655556,Watch
15889,134202,30.451691,77.033418,Watch
12924,733156,25.87,87.82,Watch
3447,854329,26.162639,87.649481,Watch
7240,303904,30.3904,77.10655556,Watch
3374,847235,26.5498118,86.4667951,Watch
3319,845302,26.82561,85.002565,Watch
11330,273155,27.117746,83.251939,Watch
5843,791001,28.1948772,94.7160922,Watch
5833,799103,23.61287,91.40037,Watch
19199,786002,27.48,94.94,Watch
11009,247001,29.9996392,77.5289797,Watch
14730,794106,25.3591599999999,89.93546,Watch
3624,845453,27.0492643,84.2937076,Watch
14378,845452,26.940472,84.3785179,Watch
3630,845455,27.0795596,84.3909991,Watch
10369,246419,30.491718,79.0667626,Watch
3622,845103,27.1518399,84.3292243,Watch
10431,263148,28.871974,79.445077,Watch
10338,263626,30.16235,80.02621,Watch
10709,262001,28.5245,79.9758499999999,Watch
17431,262124,28.513736,80.148812,Watch
19596,600042,12.9826389,80.2216389,Watch
13244,603202,13.0015556,80.1,Watch
16774,600015,13.002528,80.232333,Watch
9793,400053,19.1238889,72.8307778,Watch
9306,403802,15.3913056,73.8100278,Watch
15872,395023,21.1295,72.8525278,Watch
15638,400064,19.1869444,72.848,Watch
4462,422402,19.6038214999999,73.3974343999999,Watch
19000,400093,19.1174661351108,72.865056201508,Watch
7757,410220,18.36,72.93,Watch
15632,400057,19.0986667,72.8471667,Watch
9379,400104,19.1668333,72.849,Watch
2843,396415,21.03,72.92,Watch
18079,400055,19.0809937869993,72.8426246675505,Watch
7778,410205,18.465464,73.3213377999999,Watch
10541,743423,22.6710458,88.6430811,Watch
18380,700134,22.67,88.83,Watch
17254,395010,21.1853625,72.8921527,Watch
12939,733132,25.36,88.52,Watch
15599,403726,15.3816529,73.8783786,Watch
17654,671315,12.31737924,75.08992643,Watch
9360,400058,19.1212865186983,72.8462373546915,Watch
9361,400052,19.0700185781718,72.8348624934688,Watch
9305,403801,15.3851944,73.8390278,Watch
12932,733125,25.38,88.27,Watch
7640,415712,17.5126269,73.5564621,Watch
18021,671318,12.42557944,75.02325878,Watch
15636,400086,19.0864444,72.8945278,Watch
11498,603406,12.613558,79.757459,Watch
9363,400099,19.1009419307837,72.8620458084745,Watch
2947,396020,20.556918,72.949841,Watch
12942,733133,25.32,88.76,Watch
5138,452016,22.769054,78.534856,Watch
19597,600042,12.9826389,80.2216389,Watch
9386,400026,18.9708333,72.8090833,Watch
11576,600044,12.945,80.137,Watch
14806,421602,19.6451,73.4743,Watch
2959,396126,20.447385,73.071184,Watch
15600,403726,15.3816529,73.8783786,Watch
4988,461771,22.769054,78.534856,Watch
7769,402209,18.7669907,72.9389459,Watch
4480,422403,19.63565,73.57093,Watch
9354,400037,19.0270833,72.8633056,Watch
13245,603202,13.0015556,80.1,Watch
9375,400079,19.1023333,72.9180278,Watch
12940,733142,25.36,88.51,Watch
10557,743401,22.7621548,88.7846395,Watch
4463,422402,19.6038214999999,73.3974343999999,Watch
9368,400085,19.0175278,72.8561944,Watch
12946,733127,25.3,88.57,Watch
15071,676307,10.964232,75.9066688,Watch
7762,402308,18.4112699,73.3016001999999,Watch
7705,415404,17.32,73.44,Watch
18045,461881,22.4591111,78.4373611,Watch
12396,614707,10.42,79.75,Watch
7779,410205,18.465464,73.3213377999999,Watch
4697,671321,12.5693449,75.0435916,Watch
11513,602026,12.9859853,80.2298122,Watch
15628,400033,18.9873611,72.8466389,Watch
4818,676304,11.0467518,75.9811564,Watch
4689,671316,12.3832983,75.0581942,Watch
11581,600047,12.925,80.108,Watch
9356,400031,19.009783,72.852656,Watch
18087,400020,18.9449071,72.8282962,Watch
11499,631605,12.613553,79.757464,Watch
9370,400084,19.097937,72.904307,Watch
13292,600019,13.1596667,80.3020556,Watch
9242,676107,10.9256634,75.9119385,Watch
392,517589,13.456109,79.84732,Watch
8603,603107,12.613557,79.75746,Watch
9307,403802,15.3913056,73.8100278,Watch
7333,483053,23.167156,79.810063,Watch
679,506344,18.2464422,80.3116943,Watch
5119,464671,22.382434,77.467329,Watch
7665,415609,17.4943054,73.308242,Watch
17126,670521,12.1828872,75.2196335,Watch
9369,400085,19.0175278,72.8561944,Watch
13285,600099,13.1244722,80.2137778,Watch
4696,671124,12.5247462,74.9950237,Watch
7763,402308,18.4112699,73.3016001999999,Watch
9209,671122,12.5279,74.9845,Watch
2844,396415,21.03,72.92,Watch
9389,400032,18.928414,72.826561,Watch
7357,450001,26.7371,82.7009,Watch
13434,607106,11.78,79.55,Watch
12285,607301,11.63,79.69,Watch
12290,607205,11.82,79.54,Watch
12281,608801,11.57,79.68,Watch
16390,610207,10.69,79.7,Watch
19528,400710,19.1100556,73.0175,Watch
10045,786125,27.2915,95.212,Watch
1883,786001,27.46,95.32,Watch
13257,600082,13.110046,80.219841,Watch
18788,600011,13.1102648,80.2185886,Watch
13255,600023,13.10176,80.229608,Watch
14344,854326,25.777139,87.475255,Watch
16354,607102,11.7,79.63,Watch
8148,412108,18.5010575999999,73.5137614,Watch
13258,600082,13.110046,80.219841,Watch
18429,394305,21.1291938,73.0338922,Watch
10096,854301,25.771435,87.471035,Watch
16919,273005,26.7470833,83.354,Watch
3961,193411,34.217,74.3587,Watch
18683,190012,34.1009722,74.7345556,Watch
16920,273015,26.7718889,83.3583889,Watch
9766,851101,25.416675,86.129379,Watch
13559,272001,26.795917,82.746563,Watch
10034,785008,26.7249444,94.22925,Watch
2001,785670,27.152,94.8809722,Watch
5900,793101,25.8075639999999,91.45623,Watch
9403,400608,19.2009722,72.9697778,Watch
17635,788151,24.677902,92.554808,Watch
14343,854115,25.7916,87.4579,Watch
2225,848201,25.416675,86.129379,Watch
4602,796321,23.2889033,93.3251987999999,Watch
14795,400702,18.87723,72.92833,Watch
5896,799205,23.82354,91.65804,Watch
3346,845437,26.63125,84.794211,Watch
2241,851129,25.3926239,86.2285536,Watch
5902,793150,25.346508,92.183533,Watch
2955,396125,20.508925,72.96179,Watch
9801,799250,24.37883333,92.15980556,Watch
5831,799101,23.47705,91.72749,Watch
1881,786602,27.35,95.32,Watch
2251,851134,25.416675,86.129379,Watch
8127,410405,18.75906,73.479155,Watch
3442,854204,25.777139,87.475255,Watch
1889,786610,27.28,95.24,Watch
17199,786012,27.48,95.02,Watch
3315,845411,26.5546,84.256455,Watch
3448,854330,25.777139,87.475255,Watch
16916,273003,26.7910833,83.3866944,Watch
17757,781020,26.1893893,91.8269573,Watch
15860,394601,21.072408,73.055604,Watch
8748,395003,20.1989722,72.8203611,Watch
16918,273004,26.7875,83.38,Watch
3356,847404,26.3589725,86.4946007,Watch
1992,785662,27.1266666,94.7400277,Watch
11348,273202,26.703616,83.569476,Watch
18684,190012,34.1009722,74.7345556,Watch
5906,793102,25.9144582,91.877741599999,Watch
3422,854104,25.7831,87.4432,Watch
5842,799144,23.3121061,91.5620237,Watch
17576,273010,26.73143,83.43318,Watch
2231,848204,25.416675,86.129379,Watch
2226,851111,25.416675,86.129379,Watch
11334,273201,26.681536,83.59826,Watch
3333,845428,26.56251,84.75665,Watch
15487,786146,26.3418,94.072,Watch
2240,848202,25.416675,86.129379,Watch
3325,845422,26.63548,84.70855,Watch
5893,799253,23.98709,91.4521,Watch
4661,799210,23.88672,91.29337,Watch
15506,851115,25.416675,86.129379,Watch
1971,785631,26.2652,94.0758,Watch
3436,854312,26.099231,87.323011,Watch
2236,851211,25.4149009,86.1348923,Watch
5895,799284,23.72124,91.74458,Watch
11233,272302,26.7306899999999,82.68056,Watch
2010,786171,27.39,95.63,Watch
13564,273001,26.7427778,83.3615833,Watch
1961,785625,26.5298,94.0531,Watch
1915,782470,25.3219,92.1619,Watch
3366,847408,26.2674009,86.2969422,Watch
17337,851218,25.416675,86.129379,Watch
5891,799260,24.25147,92.21345,Watch
5881,799251,24.40246,92.19701,Watch
11307,271123,27.0011429999999,82.0017194999999,Watch
11311,271303,27.01317,81.973004,Watch
2146,788155,24.68,92.56,Watch
3664,813103,25.669,87.0201,Watch
1984,785635,26.7080277,94.3964722,Watch
14174,781135,25.5638,91.0924,Watch
7358,450001,26.7371,82.7009,Watch
11226,272301,26.639003,82.683163,Watch
2230,851126,25.416675,86.129379,Watch
10093,854203,25.764115,87.092391,Watch
1976,785006,26.7397222,94.1581944,Watch
1879,786184,27.47,95.17,Watch
1884,786001,27.46,95.32,Watch
9763,785621,26.51225,93.9716944,Watch
14148,785610,26.2739,94.012,Watch
5886,799254,23.72124,91.74458,Watch
11298,271401,27.02303,81.88116,Watch
17577,273010,26.73143,83.43318,Watch
3443,854102,25.956658,87.070176,Watch
10083,851114,25.416675,86.129379,Watch
16469,274409,26.64,84.32,Watch
16478,273203,26.583283,83.585609,Watch
5880,799273,24.4056,92.1313,Watch
1978,785108,26.4924,94.0959,Watch
17745,786623,27.19475,95.3586111,Watch
5884,799271,24.35228,92.14522,Watch
1980,785015,26.461,94.123,Watch
16207,229304,26.26,86.29,Watch
17768,851118,25.416675,86.129379,Watch
13561,271001,27.1348611,81.9361111,Watch
16917,273003,26.7910833,83.3866944,Watch
11229,272124,26.81761,82.763311,Watch
10041,786126,27.301,95.2001,Watch
17359,799015,23.72124,91.74458,Watch
1891,786191,27.34,95.35,Watch
4662,799210,23.88672,91.29337,Watch
2228,851120,25.416675,86.129379,Watch
3452,854304,25.974663,87.448012,Watch
2254,847104,26.1476,87.1025,Watch
1962,785625,26.5298,94.0531,Watch
3431,855113,25.3215,87.3357,Watch
3357,847404,26.3589725,86.4946007,Watch
13566,273012,26.7603889,83.3805,Watch
4609,796081,24.2236991,92.6758529,Watch
5901,793101,25.8075639999999,91.45623,Watch
10046,786125,27.2915,95.212,Watch
3962,193411,34.217,74.3587,Watch
15876,395011,21.1984722,72.8342778,Watch
15639,400097,19.179645,72.850256,Watch
7812,401504,19.8270777,72.730405,Watch
9374,400080,19.1766667,72.9516667,Watch
2964,396145,20.401345,72.971943,Watch
4987,461223,22.43196,77.53045,Watch
7783,402109,18.34294,73.0849753,Watch
7608,403504,15.5915404,73.9242251,Watch
19007,400063,19.1632724,72.8512545,Watch
19515,403501,15.5462476,73.8233046,Watch
9792,416606,16.0578056,73.46725,Watch
8164,410507,18.7562807,73.45632,Watch
15698,410403,18.760134,73.41495,Watch
8747,394550,21.0875556,72.7144722,Watch
15654,400602,19.1993056,72.9793333,Watch
15681,411031,18.583793,73.842542,Watch
15699,410301,18.758242,73.374866,Watch
14253,394235,20.839472,72.976027,Watch
7813,401502,19.8505653,72.7134107,Watch
2831,396325,20.77,73.01,Watch
7669,415639,17.0417436,73.3984261,Watch
19534,400606,19.2060278,72.9669444,Watch
8163,410506,18.7562849999999,73.456315,Watch
18430,394305,21.1291938,73.0338922,Watch
14559,683511,10.1178317999999,76.2852381999999,Watch
7612,403404,15.4175042,73.951610399999,Watch
15685,411015,18.588353,73.874684,Watch
9392,400614,19.0739722,73.0611389,Watch
16016,581301,14.8074786,74.129461,Watch
9064,576201,13.623189,74.6912219999999,Watch
5586,683501,10.0741058,76.2998718,Watch
14812,401403,19.7868466,73.0390519,Watch
14700,673633,11.18,75.91,Watch
2847,396430,20.87,73.08,Watch
15633,400078,19.1438764,72.9347075,Watch
19005,400076,19.128885,72.9193519,Watch
4690,671313,12.2018264,75.1383733,Watch
18078,400069,19.1226389,72.8512778,Watch
18096,401401,19.1993056,72.9793333,Watch
17657,676101,10.9136761,75.9214282,Watch
16024,575017,12.818432,74.866786,Watch
2841,396409,20.79,73.04,Watch
7755,400706,19.035,73.022,Watch
19463,691008,8.89,76.6,Watch
4724,673638,11.179912,75.965193,Watch
17106,691004,8.89,76.62,Watch
8753,394101,21.1984722,72.8342778,Watch
5762,689107,9.410206,76.557493,Watch
19008,400060,19.131378,72.862351,Watch
7805,401501,19.7800806,72.7158487,Watch
7940,441222,20.2561705,79.60248,Watch
9047,574122,13.1981667,75.0736667,Watch
15640,400102,19.1469444,72.8573333,Watch
9404,400608,19.2009722,72.9697778,Watch
15109,455440,19.206698,72.962599,Watch
15075,676508,11.0229397,75.9332396,Watch
19511,403712,15.3447024,73.8985128,Watch
9212,673637,11.17766,75.918879,Watch
5718,689646,9.24,76.82,Watch
9408,401206,19.4958056,73.01575,Watch
8752,395002,21.177908,72.825263,Watch
7787,402111,18.259605,73.1574703,Watch
7328,482001,23.313804,80.262797,Watch
18065,403402,15.5016444,73.9133377,Watch
18063,403529,15.5825117,73.954443,Watch
8149,412108,18.5010575999999,73.5137614,Watch
17398,402208,18.771743,72.8561697,Watch
2966,396055,20.553804,73.063889,Watch
16125,691571,8.87,76.67,Watch
2852,396463,20.92,72.96,Watch
17367,482021,23.0919999,80.0022,Watch
17991,691003,8.91,76.56,Watch
19466,691301,8.81,76.67,Watch
19529,400710,19.1100556,73.0175,Watch
18649,394518,21.1984722,72.8342778,Watch
18648,394270,21.1984722,72.8342778,Watch
15873,395023,21.1295,72.8525278,Watch
4817,676317,11.1060436,75.9286526,Watch
8131,410401,18.385,73.245,Watch
5364,574107,13.1594843,75.0921235,Watch
9121,689623,9.300686,76.541159,Watch
8751,394125,21.1984722,72.8342778,Watch
7653,415214,17.2941,73.30795,Watch
2946,396045,20.615122,73.034624,Watch
1303,813208,25.0328,87.59,Watch
9155,691019,8.9,76.61,Watch
9323,403203,15.4421021,73.893379,Watch
16026,575020,12.8203888999999,74.84175,Watch
2760,394716,20.89698,73.73358,Watch
7803,421312,19.2114219,72.9767061,Watch
9339,415614,17.294072,73.219234,Watch
14677,689582,9.419183,76.598637,Watch
2951,396050,20.566886,73.12906,Watch
9240,676305,11.0667676,75.940606,Watch
15607,403204,15.4263216,73.8990009,Watch
14631,680542,9.410206,76.557493,Watch
7662,416712,16.8619489999999,73.5490058999999,Watch
15682,411031,18.583793,73.842542,Watch
9173,695604,8.823134,76.80796,Watch
2956,396125,20.508925,72.96179,Watch
9126,679563,10.643983,76.026146,Watch
14658,691302,8.79,76.69,Watch
7784,402109,18.34294,73.0849753,Watch
4706,676504,10.998806,76.090085,Watch
7330,483001,23.150164,80.190296,Watch
19009,400201,19.20819444,72.86986111,Watch
5768,695310,8.790077,76.723049,Watch
4813,676302,10.9772511,75.8789314,Watch
9319,403108,15.44309,73.8812231,Watch
18655,396140,20.324967,72.786552,Watch
17248,394325,21.1927,72.97395,Watch
16126,691303,8.84,76.65,Watch
18059,403202,15.4645534,73.8587148,Watch
2965,396145,20.401345,72.971943,Watch
9318,403115,15.4647458,73.9717797,Watch
14254,394517,21.196355,72.659465,Watch
7814,401502,19.8505653,72.7134107,Watch
9314,403721,15.2316925,73.9429611,Watch
16132,691589,8.87,76.66,Watch
14800,402120,18.3540672,73.2758474,Watch
17286,396065,20.41352,73.211646,Watch
7780,402107,18.7522598999999,73.1539252,Watch
9413,401506,19.7983333,72.7445278,Watch
19527,410204,18.7765,73.3533889,Watch
9315,403721,15.2316925,73.9429611,Watch
15227,416801,16.4972842,73.6568503,Watch
7819,421303,19.5859086,73.1659378,Watch
